Equilibrium Type,Allow Abandon and Defaults,Costs Multiplier,Fee Shifting Multiplier,Fee Shifting Rule,Issue,Noise Multiplier D,Noise Multiplier P,Noise to Produce Case Strength,Probability Truly Liable,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Mildly Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Mildly Risk Averse,2.2739999999999997E-13,2,1,1,0.95,0.05,1,0,9.8125,10.0375,19.85,0.15,999.677,1000.06,0,0.15,0.15,0,0.344416,,0,0,0,0,0,1,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Mildly Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Mildly Risk Averse,2.2739999999999997E-13,2,1,1,0.95,0.05,1,1,11.0375,8.8125,19.85,0.15,1001.01,996.433,0,0.15,0.15,0.477539,0,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Mildly Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Mildly Risk Averse,2.2739999999999997E-13,2,1,1,0.881603,0.512673,0.418788,0.709961,10.7516,9.14194,19.8936,0.106409,1000.74,997.595,0,0.106409,0.106409,0.0557481,0.259503,0.839185,0,0,0.581212,0,0,0.121465,0.297323,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Mildly Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Mildly Risk Averse,2.2739999999999997E-13,2,1,1,0.487314,0.118394,0.41878,0.290035,10.1419,9.75165,19.8936,0.106408,1000.1,999.325,0,0.106408,0.106408,0.259494,0,0.160807,0,0,0.58122,0,0,0.297319,0.121461,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.590666,0.409315,0.238766,0.499997,10.4535,9.45356,19.9071,0.0929075,1000.07,999.339,0,0.0929075,0.0929075,0.145298,0.129967,0.499988,0,0,0.761234,0,0,0.119384,0.119382,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.590666,0.409315,0.238766,0.499997,10.4535,9.45356,19.9071,0.0929075,1000.07,999.339,0,0.0929075,0.0929075,0.145298,0.129967,0.499988,0,0,0.761234,0,0,0.119384,0.119382,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.477958,0.522017,0,,10.4625,9.46251,19.925,0.075,1000.08,999.415,0,0.075,0.075,0.112056,0.112056,0.499988,0,0,1,0,0,0,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.95,0.05,1,0.499997,10.425,9.425,19.85,0.15,1000.04,999.097,0,0.15,0.15,0.251283,0.187071,,0,0,0,0,0,0.500003,0.499997,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.95,0.05,1,0,9.8125,10.0375,19.85,0.15,999.915,1000.01,0,0.15,0.15,0,0.37414,,0,0,0,0,0,1,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.95,0.05,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0,0.15,0.15,0.502569,0,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.829233,0.647881,0.238769,0.684931,10.7462,9.1609,19.9071,0.0929077,1000.12,998.96,0,0.0929077,0.0929077,0.0306638,0.259939,0.813383,0,0,0.761231,0,0,0.0752288,0.16354,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse,2.842E-13,3,1,1,0.352108,0.170759,0.238763,0.315065,10.1609,9.7462,19.9071,0.0929073,1000.02,999.717,0,0.0929073,0.0929073,0.259929,0,0.186606,0,0,0.761237,0,0,0.163537,0.075226,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.459001,0.550368,0.085191,0.487379,10.4628,9.4558,19.9186,0.0813893,1000.09,999.498,0,0.0813893,0.0813893,0.177942,0.169085,0.505272,0,0,0.914809,0,0,0.0436706,0.0415202,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.459001,0.550368,0.085191,0.487379,10.4628,9.4558,19.9186,0.0813893,1000.09,999.498,0,0.0813893,0.0813893,0.177942,0.169085,0.505272,0,0,0.914809,0,0,0.0436706,0.0415202,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.432995,0.57755,0,,10.4678,9.45723,19.925,0.075,1000.1,999.534,0,0.075,0.075,0.17081,0.166802,0.505272,0,0,1,0,0,0,0,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.738266,0.258485,1,0.487379,10.4095,9.44046,19.85,0.15,1000.04,999.12,0,0.15,0.15,0.254529,0.193595,,0,0,0,0,0,0.512621,0.487379,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.708093,0.204108,1,0,9.8125,10.0375,19.85,0.15,999.915,1000.01,0,0.15,0.15,0,0.377657,,0,0,0,0,0,1,0,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.770002,0.315679,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0,0.15,0.15,0.522241,0,,0,0,0,0,0,0,1,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.643388,0.739137,0.083022,0.665421,10.6639,9.25488,19.9188,0.0812266,1000.13,999.258,0,0.0812266,0.0812266,0.0103583,0.338176,0.704679,0,0,0.916978,0,0,0.0277774,0.0552444,0
Only Eq,False,0.25,1.5,English,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False,3.9789999999999995E-13,0,1,1,0.274621,0.361607,0.08736,0.318184,10.2617,9.65671,19.9184,0.081552,1000.06,999.738,0,0.081552,0.081552,0.345519,0,0.304925,0,0,0.91264,0,0,0.0595633,0.0277965,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.557474,0.442545,0.058328,0.500005,10.4603,9.4603,19.9206,0.0793746,1000.08,999.384,0,0.0793746,0.0793746,0.0625928,0.0564078,0.500011,0,0,0.85437,0.0410607,0.0410599,0.0291635,0.0291641,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.557474,0.442545,0.058328,0.500005,10.4603,9.4603,19.9206,0.0793746,1000.08,999.384,0,0.0793746,0.0793746,0.0625928,0.0564078,0.500011,0,0,0.85437,0.0410607,0.0410599,0.0291635,0.0291641,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.490567,0.509455,0,,10.4625,9.46249,19.925,0.075,1000.08,999.408,0,0.075,0.075,0.0535101,0.0535112,0.500011,0,0,1,0,0,0,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.95,0.05,1,0.500005,10.425,9.42499,19.85,0.15,1000.04,999.097,0,0.15,0.15,0.16326,0.0825434,,0,0,0,0,0,0.499995,0.500005,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.95,0.05,1,0,9.8125,10.0375,19.85,0.15,999.915,1000.01,0,0.15,0.15,0,0.165088,,0,0,0,0,0,1,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.95,0.05,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0,0.15,0.15,0.326518,0,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.925255,0.810327,0.058327,0.860981,10.8891,9.03156,19.9206,0.0793745,1000.15,998.842,0,0.0793745,0.0793745,0.0123719,0.112813,0.93048,0,0,0.854373,0.00588519,0.0762332,0.00810857,0.0502185,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.175,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.175,-5.684E-14,3,1,1,0.189679,0.0747486,0.058328,0.139021,10.0316,9.88907,19.9206,0.0793746,1000,999.927,0,0.0793746,0.0793746,0.112816,0,0.0695225,0,0,0.854368,0.0762375,0.00588517,0.0502193,0.0081088,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.54779,0.456067,0.234834,0.490316,10.4566,9.45078,19.9074,0.0926126,1000.07,999.355,0,0.0926126,0.0926126,0.240408,0.22512,0.50129,0,0,0.755708,0,0.00945742,0.119691,0.115143,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.54779,0.456067,0.234834,0.490316,10.4566,9.45078,19.9074,0.0926126,1000.07,999.355,0,0.0926126,0.0926126,0.240408,0.22512,0.50129,0,0,0.755708,0,0.00945742,0.119691,0.115143,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.454949,0.54763,0,,10.4638,9.46121,19.925,0.075,1000.09,999.438,0,0.075,0.075,0.216022,0.214835,0.50129,0,0,1,0,0,0,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.830359,0.157632,1,0.490316,10.4131,9.43686,19.85,0.15,1000.04,999.115,0,0.15,0.15,0.309955,0.266414,,0,0,0,0,0,0.509684,0.490316,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.785496,0.109901,1,0,9.8125,10.0375,19.85,0.15,999.915,1000.01,0,0.15,0.15,0,0.522704,,0,0,0,0,0,1,0,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.876994,0.207248,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0,0.15,0.15,0.632153,0,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.632159,0.541333,0.23326,0.548271,10.5546,9.35295,19.9075,0.0924945,1000.09,999.23,0,0.0924945,0.0924945,0.0243874,0.450242,0.607912,0,0,0.755856,0,0.0108843,0.10537,0.12789,0
Only Eq,true,0.25,1.5,English,Liability,1,1,0.7,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Case Strength Noise 0.7,1.1369999999999999E-13,2,1,1,0.463422,0.370803,0.236409,0.433134,10.3587,9.5486,19.9073,0.0927307,1000.06,999.48,0,0.0927307,0.0927307,0.456425,0,0.394626,0,0,0.75556,0,0.00803055,0.134012,0.102397,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,1,1,0.80047,0.428818,0.784978,1,10.5438,9.32236,19.8661,0.133873,1000.11,999.337,0,0.133873,0.133873,0.18503,0.0392146,0.903443,0,0,0.215022,0,0,0,0.784978,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,1,1,0.80047,0.428818,0.784978,1,10.5438,9.32236,19.8661,0.133873,1000.11,999.337,0,0.133873,0.133873,0.18503,0.0392146,0.903443,0,0,0.215022,0,0,0,0.784978,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,1,1,0.903432,0.903453,0,,10.8659,9.05906,19.925,0.075,1000.15,998.921,0,0.075,0.075,0.0862284,0.0378575,0.903443,0,0,1,0,0,0,0,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,1,1,0.772267,0.298805,1,1,10.4555,9.39448,19.85,0.15,1000.1,999.451,0,0.15,0.15,0.212094,0.0395864,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,1,1,0.772267,0.298805,1,1,10.4555,9.39448,19.85,0.15,1000.1,999.451,0,0.15,0.15,0.212094,0.0395864,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,1,1,0.80047,0.428818,0.784978,1,10.5438,9.32236,19.8661,0.133873,1000.11,999.337,0,0.133873,0.133873,0.18503,0.0392146,0.903443,0,0,0.215022,0,0,0,0.784978,0
Only Eq,true,0.25,1.5,English,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Damages Dispute,-2.2739999999999997E-13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.540291,0.449615,0.225856,0.499996,10.4519,9.45616,19.9081,0.0919392,1000.08,999.389,0,0.0919392,0.0919392,0.141299,0.134729,0.497253,0,0,0.774144,0,0,0.112929,0.112927,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.540291,0.449615,0.225856,0.499996,10.4519,9.45616,19.9081,0.0919392,1000.08,999.389,0,0.0919392,0.0919392,0.141299,0.134729,0.497253,0,0,0.774144,0,0,0.112929,0.112927,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.458477,0.536028,0,,10.4598,9.46525,19.925,0.075,1000.08,999.435,0,0.075,0.075,0.11657,0.119305,0.497253,0,0,1,0,0,0,0,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.820715,0.153427,1,0.499996,10.425,9.425,19.85,0.15,1000.06,999.228,0,0.15,0.15,0.226061,0.187595,,0,0,0,0,0,0.500004,0.499996,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.760431,0.1052,1,0,9.89435,9.95565,19.85,0.15,999.955,999.982,0,0.15,0.15,0.034745,0.340443,,0,0,0,0,0,1,0,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.880999,0.201654,1,1,10.9556,8.89435,19.85,0.15,1000.16,998.475,0,0.15,0.15,0.417381,0.0347449,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.786899,0.694615,0.225859,0.688269,10.7324,9.17562,19.9081,0.0919394,1000.13,999.03,0,0.0919394,0.0919394,0.017376,0.269462,0.798885,0,0,0.774141,0,0,0.0704072,0.155452,0
Only Eq,true,0.25,1.5,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Margin,1.705E-13,4,1,1,0.293692,0.204625,0.225854,0.311726,10.1714,9.73669,19.9081,0.091939,1000.03,999.747,0,0.091939,0.091939,0.265217,0,0.195634,0,0,0.774146,0,0,0.155449,0.0704045,0
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,1,1,0.517563,0.510998,0.206588,1,10.4719,9.43764,19.9095,0.0904941,1000.1,999.51,0,0.0904941,0.0904941,0.0928309,0.0702092,0.524871,0,0,0.793412,0,0,0,0.206588,0
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,1,1,0.517563,0.510998,0.206588,1,10.4719,9.43764,19.9095,0.0904941,1000.1,999.51,0,0.0904941,0.0904941,0.0928309,0.0702092,0.524871,0,0,0.793412,0,0,0,0.206588,0
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,1,1,0.50114,0.548602,0,,10.4874,9.43763,19.925,0.075,1000.1,999.518,0,0.075,0.075,0.0714706,0.0570697,0.524871,0,0,1,0,0,0,0,0
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,1,1,0.58064,0.366577,1,1,10.4123,9.43767,19.85,0.15,1000.09,999.479,0,0.15,0.15,0.174867,0.120672,,0,0,0,0,0,0,1,0
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,0.25,1.5,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute,1.705E-13,3,1,1,0.58064,0.366577,1,1,10.4123,9.43767,19.85,0.15,1000.09,999.479,0,0.15,0.15,0.174867,0.120672,,0,0,0,0,0,0,1,0
